,cms_contentId,tot,fav,skipped
0,56510790.0,1.0,0.0,0.0
1,278588472.0,153.0,70.0,57.0
2,15928475.0,2487.0,1518.0,586.0
3,1953558.0,393.0,178.0,128.0
4,384725945.0,251.0,83.0,134.0
5,53550118.0,40.0,36.0,0.0
6,274764230.0,1.0,1.0,0.0
7,17598446.0,329.0,228.0,39.0
8,56707564.0,368.0,253.0,48.0
9,199870479.0,2.0,1.0,0.0
10,16376181.0,9.0,7.0,1.0
11,388516259.0,18.0,10.0,6.0
12,6043713.0,27.0,11.0,7.0
13,30009095.0,8.0,2.0,0.0
14,552647314.0,2.0,2.0,0.0
15,164612275.0,2.0,2.0,0.0
16,29879955.0,12.0,5.0,0.0
17,41183805.0,49.0,28.0,5.0
18,141039655.0,2.0,2.0,0.0
19,204072341.0,52.0,21.0,26.0
20,56914003.0,2.0,1.0,0.0
21,241420264.0,2.0,0.0,2.0
22,21238799.0,61.0,26.0,28.0
23,263734343.0,4.0,4.0,0.0
24,129561832.0,2.0,2.0,0.0
25,55442346.0,2.0,1.0,0.0
26,56149536.0,2.0,2.0,0.0
27,350694385.0,166.0,19.0,125.0
28,78039887.0,1.0,1.0,0.0
29,481211235.0,2.0,2.0,0.0
30,113512726.0,74.0,52.0,16.0
31,327849324.0,1.0,0.0,1.0
32,174106747.0,22.0,11.0,5.0
33,175738799.0,3.0,1.0,0.0
34,56707554.0,489.0,239.0,130.0
35,47532179.0,5.0,4.0,0.0
36,32994301.0,109.0,45.0,44.0
37,357744533.0,4.0,4.0,0.0
38,322173896.0,4.0,2.0,2.0
39,47611573.0,2713.0,1190.0,823.0
40,295930089.0,1.0,1.0,0.0
41,106624684.0,1.0,0.0,0.0
42,1403903.0,3.0,1.0,0.0
43,177667243.0,1.0,0.0,0.0
44,22220452.0,1.0,1.0,0.0
45,188711449.0,88.0,39.0,34.0
46,373977568.0,5.0,5.0,0.0
47,1953561.0,683.0,347.0,237.0
48,117021851.0,1.0,1.0,0.0
49,75999823.0,343.0,161.0,121.0
50,203996251.0,7.0,4.0,2.0
51,233705893.0,4.0,1.0,0.0
52,64088605.0,12.0,12.0,0.0
53,56935855.0,5.0,2.0,0.0
54,516514908.0,11.0,9.0,1.0
55,70500026.0,1.0,1.0,0.0
56,156994439.0,40.0,28.0,2.0
57,194876146.0,2.0,1.0,1.0
58,14016536.0,41.0,27.0,9.0
59,383976711.0,6.0,1.0,1.0
60,56802913.0,402.0,72.0,211.0
61,146291531.0,37.0,22.0,12.0
62,516520878.0,1.0,1.0,0.0
63,21662196.0,5.0,5.0,0.0
64,1978129.0,4.0,1.0,0.0
65,199887262.0,11.0,3.0,3.0
66,229759689.0,285.0,132.0,100.0
67,42632414.0,1.0,0.0,1.0
68,76194376.0,1.0,1.0,0.0
69,421839843.0,3.0,2.0,1.0
70,201881830.0,3.0,2.0,0.0
71,56884997.0,21.0,10.0,7.0
72,15514951.0,4.0,3.0,0.0
73,154161539.0,13.0,13.0,0.0
74,242399000.0,1.0,1.0,0.0
75,15627062.0,11.0,6.0,2.0
76,42839877.0,294.0,119.0,80.0
77,371582009.0,240.0,27.0,189.0
78,134940106.0,4.0,2.0,0.0
79,60018102.0,3.0,3.0,0.0
80,111075526.0,4.0,4.0,0.0
81,165194925.0,1.0,0.0,0.0
82,301842769.0,47.0,9.0,32.0
83,292880698.0,2.0,1.0,1.0
84,262724527.0,1.0,1.0,0.0
85,15538736.0,135.0,100.0,25.0
86,118138640.0,12.0,10.0,2.0
87,52357086.0,3.0,0.0,0.0
88,15625798.0,14.0,14.0,0.0
89,1090748.0,2.0,1.0,0.0
90,32816470.0,7.0,5.0,1.0
91,146291510.0,65.0,21.0,28.0
92,124217690.0,11.0,10.0,0.0
93,72153641.0,7.0,6.0,1.0
94,76025389.0,62.0,26.0,26.0
95,263734351.0,6.0,5.0,1.0
96,26681282.0,3.0,1.0,0.0
97,126226547.0,4.0,2.0,0.0
98,147223133.0,5.0,4.0,0.0
99,250529272.0,4.0,4.0,0.0
100,219783850.0,1.0,0.0,0.0
101,56511499.0,20.0,14.0,1.0
102,142362771.0,24.0,24.0,0.0
103,57292225.0,30.0,22.0,6.0
104,538475005.0,19.0,14.0,2.0
105,6441114.0,1.0,1.0,0.0
106,190721811.0,2.0,1.0,0.0
107,303187055.0,19.0,10.0,7.0
108,56605607.0,1.0,0.0,1.0
109,14900899.0,46.0,33.0,4.0
110,44748311.0,2.0,0.0,0.0
111,198191172.0,3.0,3.0,0.0
112,480584450.0,1.0,1.0,0.0
113,146859130.0,40.0,15.0,21.0
114,42465189.0,1.0,0.0,0.0
115,188695772.0,54.0,22.0,0.0
116,233711202.0,6.0,2.0,1.0
117,124217698.0,9.0,7.0,1.0
118,188930519.0,7.0,3.0,2.0
119,390724620.0,2.0,2.0,0.0
120,22626004.0,1.0,0.0,1.0
121,152384127.0,49.0,46.0,3.0
122,226715720.0,1.0,1.0,0.0
123,320820004.0,4.0,4.0,0.0
124,233708098.0,10.0,7.0,0.0
125,233711555.0,10.0,6.0,1.0
126,134933465.0,5.0,5.0,0.0
127,233711197.0,21.0,10.0,6.0
128,276996042.0,1.0,0.0,1.0
129,488148914.0,4.0,3.0,1.0
130,322057663.0,1.0,1.0,0.0
131,322057668.0,1.0,1.0,0.0
132,382547141.0,1.0,1.0,0.0
133,11208897.0,2.0,2.0,0.0
134,147223146.0,1.0,1.0,0.0
135,145159616.0,6.0,5.0,0.0
136,69670927.0,66.0,33.0,22.0
137,124217696.0,1.0,1.0,0.0
138,59046111.0,2.0,2.0,0.0
139,118490326.0,4.0,1.0,0.0
140,52008942.0,44.0,30.0,5.0
141,155577736.0,6.0,3.0,1.0
142,292880722.0,2.0,1.0,1.0
143,41840874.0,2.0,1.0,1.0
144,29458143.0,3.0,2.0,0.0
145,20186719.0,1.0,1.0,0.0
146,41286153.0,1.0,0.0,1.0
147,15658076.0,7.0,5.0,0.0
148,348126270.0,1.0,1.0,0.0
149,288063372.0,3.0,1.0,1.0
150,30651009.0,16.0,14.0,1.0
151,359408326.0,6.0,2.0,3.0
152,114182371.0,2.0,2.0,0.0
153,66576003.0,1.0,1.0,0.0
154,42465194.0,1.0,0.0,0.0
155,278509615.0,1.0,0.0,1.0
156,56911709.0,1278.0,183.0,933.0
157,20811288.0,126.0,73.0,38.0
158,16628094.0,7.0,1.0,0.0
159,231411441.0,3.0,3.0,0.0
160,56994167.0,4.0,2.0,1.0
161,54783844.0,29.0,20.0,0.0
162,149461059.0,38.0,29.0,1.0
163,227908449.0,2.0,2.0,0.0
164,227085360.0,88.0,83.0,1.0
165,128810382.0,9.0,3.0,4.0
166,163405847.0,1.0,1.0,0.0
167,273710781.0,2.0,0.0,2.0
168,184818333.0,1.0,1.0,0.0
169,164601322.0,5.0,5.0,0.0
170,118141819.0,12.0,5.0,7.0
171,194876119.0,5.0,1.0,4.0
172,6863340.0,70.0,30.0,21.0
173,17876839.0,12.0,11.0,1.0
174,58837007.0,4.0,2.0,0.0
175,56504954.0,3.0,3.0,0.0
176,118141169.0,1.0,1.0,0.0
177,466437172.0,1.0,1.0,0.0
178,409541158.0,1.0,1.0,0.0
179,47532254.0,3.0,3.0,0.0
180,149507758.0,98.0,37.0,3.0
181,269949420.0,6.0,3.0,2.0
182,247061729.0,12.0,10.0,2.0
183,273949573.0,1.0,1.0,0.0
184,301987340.0,47.0,8.0,36.0
185,38854580.0,4.0,1.0,1.0
186,413309157.0,1.0,1.0,0.0
187,41840871.0,1.0,1.0,0.0
188,56622966.0,115.0,9.0,91.0
189,119511906.0,14.0,11.0,1.0
190,56890948.0,1.0,0.0,1.0
191,45275657.0,169.0,116.0,34.0
192,42839882.0,301.0,193.0,26.0
193,31282994.0,15.0,14.0,1.0
194,13295971.0,5.0,3.0,0.0
195,350694441.0,21.0,7.0,11.0
196,28943672.0,3.0,3.0,0.0
197,292880730.0,4.0,2.0,2.0
198,244901027.0,4.0,3.0,1.0
199,15963321.0,8.0,7.0,0.0
200,108853456.0,11176.0,5624.0,3373.0
201,415336431.0,1.0,0.0,0.0
202,177594201.0,1.0,0.0,0.0
203,292880802.0,2.0,0.0,2.0
204,234453678.0,3.0,1.0,0.0
205,105463273.0,2.0,0.0,0.0
206,247632547.0,1.0,0.0,1.0
207,327058449.0,2.0,2.0,0.0
208,24363764.0,2.0,2.0,0.0
209,57798032.0,6.0,6.0,0.0
210,299326565.0,76.0,8.0,55.0
211,223823133.0,3.0,3.0,0.0
212,29791038.0,2.0,1.0,1.0
213,217565480.0,2.0,0.0,0.0
214,290435181.0,329.0,27.0,266.0
215,506870644.0,1.0,1.0,0.0
216,170885797.0,1.0,1.0,0.0
217,106171885.0,2.0,1.0,0.0
218,133066685.0,19.0,15.0,0.0
219,134940103.0,4.0,2.0,0.0
220,254601093.0,7.0,7.0,0.0
221,464401947.0,3.0,3.0,0.0
222,72153636.0,1.0,1.0,0.0
223,322751761.0,15.0,7.0,0.0
224,366050930.0,2.0,2.0,0.0
225,322751753.0,17.0,9.0,0.0
226,57803665.0,69.0,53.0,10.0
227,20679597.0,6.0,5.0,1.0
228,85581480.0,1.0,1.0,0.0
229,188711457.0,93.0,59.0,27.0
230,56707559.0,218.0,143.0,18.0
231,69154654.0,5.0,3.0,0.0
232,144645056.0,4.0,3.0,0.0
233,16938733.0,2.0,2.0,0.0
234,181078768.0,8.0,0.0,8.0
235,108853464.0,3707.0,1676.0,553.0
236,382547112.0,20.0,7.0,9.0
237,105463265.0,3.0,1.0,0.0
238,207313400.0,9.0,9.0,0.0
239,177823540.0,13.0,10.0,0.0
240,18863443.0,1.0,0.0,1.0
241,56403114.0,1.0,0.0,1.0
242,56932337.0,1250.0,127.0,1018.0
243,225380290.0,12.0,12.0,0.0
244,154030179.0,1.0,1.0,0.0
245,231917641.0,6.0,5.0,1.0
246,144657466.0,2.0,1.0,0.0
247,23416582.0,7.0,7.0,0.0
248,271060764.0,3.0,2.0,0.0
249,72336276.0,2.0,2.0,0.0
250,580695526.0,2.0,2.0,0.0
251,188711454.0,79.0,48.0,21.0
252,2085134.0,2.0,0.0,0.0
253,13816792.0,6.0,3.0,2.0
254,56510814.0,221.0,93.0,87.0
255,167055960.0,47.0,16.0,20.0
256,132401213.0,211.0,154.0,43.0
257,47532187.0,4.0,4.0,0.0
258,41286382.0,1.0,0.0,1.0
259,333570884.0,3.0,1.0,2.0
260,9111195.0,474.0,42.0,392.0
261,223483370.0,8072.0,4903.0,1383.0
262,29674123.0,2.0,0.0,0.0
263,238124157.0,12.0,10.0,0.0
264,175906845.0,6.0,6.0,0.0
265,15727287.0,1.0,0.0,0.0
266,232127057.0,294.0,125.0,114.0
267,248089522.0,1.0,0.0,0.0
268,142555316.0,7.0,6.0,0.0
269,66591864.0,61.0,37.0,10.0
270,3382211.0,8.0,8.0,0.0
271,15623424.0,8.0,1.0,0.0
272,171782412.0,20.0,14.0,5.0
273,5191618.0,5.0,3.0,0.0
274,284299654.0,2.0,0.0,2.0
275,274754441.0,1.0,0.0,0.0
276,172032785.0,3.0,3.0,0.0
277,251615847.0,5.0,3.0,0.0
278,126061014.0,1.0,0.0,0.0
279,484878079.0,1.0,1.0,0.0
280,538475013.0,23.0,15.0,3.0
281,66314800.0,20.0,19.0,0.0
282,64188774.0,2.0,2.0,0.0
283,129503189.0,44.0,33.0,5.0
284,106210943.0,75.0,43.0,21.0
285,147223138.0,4.0,2.0,0.0
286,302902420.0,1.0,1.0,0.0
287,2592571.0,15.0,8.0,0.0
288,199897242.0,1.0,1.0,0.0
289,163407892.0,5.0,4.0,0.0
290,146859133.0,72.0,22.0,44.0
291,57394581.0,2.0,2.0,0.0
292,149245370.0,3.0,2.0,0.0
293,202905816.0,3.0,1.0,1.0
294,159264972.0,27.0,18.0,5.0
295,157681969.0,58.0,34.0,10.0
296,69153090.0,1.0,1.0,0.0
297,42123354.0,9.0,1.0,5.0
298,219923422.0,12.0,7.0,2.0
299,42839885.0,2936.0,873.0,58.0
300,163742896.0,44.0,37.0,2.0
301,298832476.0,58.0,8.0,41.0
302,149510043.0,299.0,144.0,130.0
303,177153117.0,1.0,1.0,0.0
304,254641742.0,1.0,0.0,0.0
305,266767646.0,1.0,0.0,0.0
306,157679218.0,1.0,1.0,0.0
307,58298224.0,491.0,79.0,272.0
308,2592574.0,17.0,8.0,0.0
309,33142289.0,114.0,18.0,85.0
310,177987119.0,126.0,65.0,17.0
311,144079307.0,54.0,45.0,0.0
312,233712945.0,7.0,3.0,0.0
313,315265181.0,2.0,1.0,1.0
314,233712793.0,14.0,6.0,3.0
315,57277241.0,2.0,0.0,0.0
316,233712790.0,43.0,13.0,23.0
317,31802165.0,8.0,2.0,0.0
318,80839445.0,2.0,2.0,0.0
319,220227158.0,58.0,19.0,32.0
320,118138156.0,2.0,2.0,0.0
321,47532278.0,1677.0,171.0,983.0
322,21100778.0,486.0,191.0,248.0
323,290423223.0,5.0,4.0,0.0
324,322057660.0,1.0,1.0,0.0
325,63819358.0,2.0,2.0,0.0
326,125829515.0,3.0,2.0,0.0
327,177821444.0,8.0,7.0,1.0
328,56916711.0,315.0,87.0,130.0
329,105993319.0,1.0,0.0,0.0
330,1090756.0,1.0,0.0,0.0
331,149338663.0,47.0,43.0,1.0
332,297061146.0,1.0,1.0,0.0
333,149460944.0,6.0,0.0,0.0
334,66616291.0,42.0,15.0,23.0
335,255048350.0,72.0,30.0,19.0
336,13895905.0,1.0,1.0,0.0
337,2553989.0,13.0,9.0,1.0
338,50909896.0,1.0,1.0,0.0
339,226715567.0,26.0,16.0,0.0
340,231711290.0,19.0,13.0,0.0
341,62077927.0,1.0,1.0,0.0
342,10873037.0,10.0,6.0,1.0
343,580695523.0,2.0,2.0,0.0
344,258823500.0,1.0,1.0,0.0
345,56511747.0,13.0,6.0,1.0
346,56511750.0,28.0,18.0,2.0
347,71903156.0,7.0,5.0,0.0
348,124217615.0,1.0,0.0,0.0
349,15515141.0,1.0,0.0,1.0
350,538474989.0,20.0,12.0,4.0
351,1978121.0,94.0,37.0,28.0
352,201132604.0,4.0,2.0,1.0
353,56916211.0,1355.0,185.0,844.0
354,2178836.0,94.0,60.0,24.0
355,199897250.0,1.0,1.0,0.0
356,371413492.0,5.0,1.0,3.0
357,300892940.0,18.0,8.0,9.0
358,29458175.0,12.0,7.0,1.0
359,118136726.0,19.0,17.0,0.0
360,398413883.0,4.0,3.0,0.0
361,8951436.0,2.0,2.0,0.0
362,215235491.0,312.0,242.0,39.0
363,321035257.0,1.0,1.0,0.0
364,56511501.0,2.0,1.0,1.0
365,167055968.0,3.0,3.0,0.0
366,41183799.0,123.0,84.0,20.0
367,42283471.0,4.0,4.0,0.0
368,466437196.0,1.0,1.0,0.0
369,17306147.0,1.0,1.0,0.0
370,580695515.0,3.0,3.0,0.0
371,68577655.0,2.0,1.0,0.0
372,164619375.0,15.0,15.0,0.0
373,15025599.0,2.0,2.0,0.0
374,320819972.0,2.0,2.0,0.0
375,118136734.0,1.0,1.0,0.0
376,152170823.0,4.0,3.0,0.0
377,477297553.0,2.0,2.0,0.0
378,130560127.0,126.0,111.0,8.0
379,334800255.0,1.0,1.0,0.0
380,379147.0,2.0,2.0,0.0
381,271721878.0,2.0,1.0,0.0
382,42877344.0,2.0,1.0,0.0
383,299042160.0,190.0,68.0,91.0
384,72377331.0,1.0,1.0,0.0
385,4993095.0,258.0,136.0,69.0
386,177543589.0,2.0,0.0,0.0
387,146291507.0,47.0,25.0,16.0
388,11456620.0,11.0,9.0,0.0
389,54162181.0,54.0,49.0,2.0
390,474587855.0,6.0,6.0,0.0
391,106120476.0,284.0,62.0,181.0
392,16994671.0,1.0,1.0,0.0
393,41286155.0,2.0,1.0,1.0
394,552678317.0,1.0,1.0,0.0
395,201132599.0,2.0,2.0,0.0
396,14519600.0,10.0,4.0,4.0
397,33142286.0,169.0,126.0,29.0
398,144079315.0,1.0,1.0,0.0
399,242788763.0,13.0,10.0,0.0
400,410771946.0,1.0,1.0,0.0
401,66482052.0,8.0,6.0,1.0
402,235734923.0,429.0,215.0,117.0
403,384725940.0,179.0,51.0,102.0
404,13816789.0,675.0,391.0,159.0
405,111695989.0,1.0,1.0,0.0
406,141405096.0,3.0,3.0,0.0
407,2592499.0,20.0,9.0,4.0
408,32607647.0,244.0,76.0,123.0
409,233712948.0,8.0,6.0,0.0
410,291264967.0,60.0,27.0,17.0
411,473423875.0,1.0,1.0,0.0
412,170885778.0,3.0,3.0,0.0
413,247061644.0,3.0,1.0,1.0
414,126194453.0,1.0,1.0,0.0
415,56382481.0,98.0,27.0,17.0
416,66616296.0,14.0,11.0,3.0
417,134942279.0,1.0,1.0,0.0
418,7078229.0,723.0,285.0,194.0
419,69670932.0,26.0,16.0,2.0
420,21238789.0,20.0,14.0,5.0
421,321035246.0,1.0,1.0,0.0
422,16510008.0,3.0,2.0,0.0
423,145159613.0,2.0,1.0,0.0
424,56931848.0,49.0,26.0,12.0
425,242398992.0,2.0,2.0,0.0
426,23901194.0,12.0,12.0,0.0
427,117813030.0,2.0,0.0,0.0
428,188930912.0,3.0,2.0,1.0
429,2027146.0,2063.0,1376.0,328.0
430,57394578.0,3.0,3.0,0.0
431,182409904.0,33.0,25.0,6.0
432,207444877.0,196.0,76.0,74.0
433,147644292.0,4.0,4.0,0.0
434,256574723.0,1.0,0.0,0.0
435,272862637.0,223.0,51.0,105.0
436,9670552.0,1.0,0.0,0.0
437,243247831.0,49.0,20.0,22.0
438,56767809.0,2.0,1.0,0.0
439,142362696.0,1.0,1.0,0.0
440,266541007.0,1.0,0.0,1.0
441,57803667.0,17.0,9.0,5.0
442,264062293.0,2.0,2.0,0.0
443,177665289.0,2.0,2.0,0.0
444,164663625.0,1.0,1.0,0.0
445,124592343.0,60.0,39.0,9.0
446,171883522.0,3.0,1.0,0.0
447,180723914.0,1.0,1.0,0.0
448,174045989.0,1.0,1.0,0.0
449,13629385.0,1186.0,755.0,218.0
450,3382214.0,1.0,0.0,1.0
451,54852550.0,1.0,1.0,0.0
452,274754448.0,4.0,4.0,0.0
453,149245362.0,111.0,34.0,43.0
454,7154803.0,224.0,103.0,85.0
455,29458138.0,1.0,0.0,0.0
456,149460949.0,6.0,0.0,0.0
457,315265178.0,1.0,1.0,0.0
458,42457516.0,1.0,1.0,0.0
459,247632617.0,1.0,1.0,0.0
460,163405622.0,3.0,2.0,0.0
461,149338671.0,19.0,13.0,2.0
462,68269385.0,4.0,4.0,0.0
463,348126267.0,2.0,1.0,0.0
464,56448345.0,324.0,101.0,128.0
465,124274232.0,1.0,1.0,0.0
466,177469718.0,6.0,5.0,0.0
467,16481197.0,4.0,4.0,0.0
468,80740182.0,2.0,2.0,0.0
469,266203164.0,4.0,2.0,1.0
470,504681400.0,2.0,1.0,1.0
471,41286080.0,1.0,0.0,1.0
472,123679391.0,177.0,35.0,114.0
473,302123252.0,4.0,3.0,0.0
474,231498144.0,2.0,1.0,0.0
475,149892759.0,15.0,10.0,3.0
476,30035281.0,337.0,213.0,79.0
477,233711841.0,603.0,30.0,432.0
478,2592569.0,322.0,177.0,72.0
479,56448364.0,20.0,10.0,3.0
480,42123376.0,13.0,6.0,4.0
481,378101900.0,6.0,6.0,0.0
482,26908581.0,1.0,1.0,0.0
483,188711465.0,25.0,8.0,14.0
484,106612199.0,5.0,4.0,0.0
485,227598059.0,6.0,6.0,0.0
486,203621539.0,6.0,0.0,0.0
487,269126791.0,6.0,2.0,2.0
488,61651242.0,1.0,1.0,0.0
489,357744536.0,4.0,4.0,0.0
490,33014359.0,13.0,4.0,2.0
491,124217688.0,14.0,11.0,0.0
492,171564168.0,1.0,1.0,0.0
493,69670935.0,29.0,16.0,4.0
494,340095060.0,2.0,1.0,1.0
495,21238800.0,22.0,18.0,3.0
496,203621537.0,6.0,0.0,0.0
497,56935853.0,6.0,3.0,0.0
498,17598444.0,1047.0,601.0,245.0
499,1978124.0,7.0,2.0,1.0
500,177531799.0,1.0,0.0,0.0
501,114478603.0,3.0,1.0,0.0
502,15616796.0,22.0,18.0,1.0
503,15623405.0,11.0,5.0,0.0
504,426510237.0,18.0,12.0,6.0
505,72153633.0,4.0,3.0,0.0
506,56932340.0,538.0,103.0,368.0
507,15623012.0,4.0,4.0,0.0
508,164601317.0,21.0,20.0,0.0
509,4957055.0,92.0,62.0,7.0
510,538474992.0,14.0,10.0,1.0
511,135564303.0,1.0,1.0,0.0
512,2037286.0,210.0,46.0,138.0
513,118335543.0,1.0,1.0,0.0
514,6043724.0,7.0,1.0,0.0
515,388496091.0,1.0,0.0,1.0
516,56932348.0,838.0,45.0,753.0
517,233711844.0,2.0,1.0,0.0
518,43650000.0,8.0,6.0,0.0
519,24249298.0,13.0,8.0,2.0
520,56605599.0,1.0,0.0,0.0
521,47697862.0,397.0,158.0,203.0
522,2085137.0,18.0,13.0,1.0
523,224756662.0,38.0,36.0,0.0
524,18313833.0,9.0,8.0,1.0
525,333657146.0,3.0,3.0,0.0
526,127594712.0,7.0,4.0,2.0
527,543526500.0,8.0,1.0,7.0
528,6600026.0,57.0,41.0,12.0
529,263734338.0,1.0,1.0,0.0
530,173311932.0,397.0,153.0,182.0
531,203303920.0,2.0,2.0,0.0
532,160099915.0,21.0,14.0,4.0
533,186575924.0,4.0,4.0,0.0
534,138343854.0,3.0,3.0,0.0
535,165646521.0,3.0,3.0,0.0
536,107246510.0,1.0,1.0,0.0
537,2178839.0,41.0,33.0,2.0
538,164658377.0,3.0,3.0,0.0
539,149870295.0,4.0,4.0,0.0
540,170554661.0,3.0,1.0,0.0
541,55342153.0,2.0,1.0,1.0
542,162128104.0,1.0,1.0,0.0
543,58298227.0,418.0,65.0,232.0
544,364683856.0,2.0,1.0,0.0
545,10873042.0,5.0,3.0,0.0
546,227683401.0,9.0,5.0,0.0
547,516514935.0,2.0,1.0,0.0
548,118856457.0,13.0,10.0,0.0
549,214825426.0,2.0,1.0,0.0
550,69670943.0,27.0,14.0,5.0
551,262724519.0,3.0,2.0,1.0
552,33014362.0,7.0,0.0,0.0
553,177594202.0,1.0,0.0,0.0
554,42465197.0,2.0,0.0,0.0
555,124179271.0,179.0,47.0,112.0
556,222947413.0,62.0,16.0,4.0
557,30035289.0,65.0,27.0,24.0
558,117702219.0,1.0,0.0,0.0
559,12333522.0,1.0,1.0,0.0
560,468793018.0,2.0,2.0,0.0
561,54783852.0,34.0,14.0,8.0
562,232702979.0,50.0,47.0,0.0
563,45275641.0,217.0,130.0,46.0
564,3256948.0,2.0,2.0,0.0
565,231238738.0,4.0,1.0,0.0
566,29879952.0,8.0,2.0,0.0
567,108853467.0,10491.0,6405.0,2210.0
568,262724522.0,1.0,0.0,0.0
569,15514954.0,2.0,0.0,1.0
570,280725710.0,3.0,2.0,0.0
571,253013580.0,1.0,0.0,0.0
572,155577739.0,2.0,1.0,0.0
573,56642930.0,1.0,0.0,1.0
574,157681972.0,35.0,17.0,1.0
575,127400256.0,1.0,0.0,0.0
576,304112524.0,9.0,8.0,0.0
577,194444018.0,4.0,0.0,0.0
578,7078232.0,210.0,73.0,90.0
579,49309674.0,4.0,2.0,0.0
580,71903159.0,9.0,7.0,0.0
581,41286201.0,2.0,1.0,1.0
582,321035231.0,1.0,1.0,0.0
583,134942854.0,2.0,2.0,0.0
584,164937786.0,464.0,288.0,126.0
585,245293119.0,1.0,1.0,0.0
586,69328539.0,2.0,2.0,0.0
587,5191623.0,26.0,20.0,3.0
588,29458071.0,44.0,13.0,24.0
589,339011479.0,11.0,7.0,4.0
590,72254182.0,3.0,3.0,0.0
591,66616299.0,26.0,11.0,13.0
592,202905813.0,2.0,1.0,1.0
593,56513950.0,1.0,1.0,0.0
594,56929338.0,1.0,1.0,0.0
595,194075957.0,22.0,14.0,4.0
596,128810374.0,15.0,6.0,5.0
597,163407464.0,2.0,2.0,0.0
598,255048406.0,14.0,8.0,2.0
599,147223141.0,2.0,2.0,0.0
600,132823779.0,2.0,2.0,0.0
601,40203866.0,1.0,1.0,0.0
602,105993344.0,1.0,1.0,0.0
603,420168110.0,2.0,1.0,0.0
604,56935842.0,5.0,3.0,0.0
605,288307281.0,3.0,2.0,0.0
606,231838506.0,2.0,1.0,1.0
607,7034990.0,182.0,37.0,85.0
608,15727288.0,1.0,0.0,0.0
609,29848128.0,3.0,3.0,0.0
610,151530094.0,17.0,16.0,0.0
611,138531918.0,1.0,1.0,0.0
612,60690009.0,36.0,10.0,14.0
613,18313831.0,10.0,9.0,1.0
614,30651001.0,31.0,6.0,22.0
615,249320516.0,341.0,155.0,136.0
616,1978132.0,5.0,1.0,1.0
617,118138756.0,2.0,2.0,0.0
618,202905805.0,2.0,2.0,0.0
619,57336678.0,11.0,3.0,7.0
620,396658080.0,4.0,2.0,2.0
621,15426155.0,6.0,0.0,5.0
622,56932335.0,1074.0,142.0,850.0
623,516514909.0,1.0,0.0,1.0
624,13816787.0,160.0,69.0,53.0
625,54783860.0,165.0,35.0,6.0
626,233708097.0,4.0,2.0,0.0
627,121420803.0,7.0,6.0,1.0
628,190726923.0,53.0,24.0,9.0
629,118335548.0,6.0,5.0,1.0
630,2027143.0,1971.0,931.0,565.0
631,10453431.0,3.0,2.0,0.0
632,370321643.0,1.0,0.0,1.0
633,262371536.0,1.0,1.0,0.0
634,203391572.0,3.0,3.0,0.0
635,177633334.0,2.0,0.0,0.0
636,106171888.0,2.0,0.0,0.0
637,69332819.0,2.0,2.0,0.0
638,69006947.0,2.0,1.0,0.0
639,233711550.0,166.0,19.0,127.0
640,54134140.0,4.0,2.0,0.0
641,231498385.0,1.0,0.0,0.0
642,129561830.0,1.0,1.0,0.0
643,23901192.0,66.0,40.0,24.0
644,170908823.0,2.0,2.0,0.0
645,72195116.0,1.0,1.0,0.0
646,518975720.0,2.0,1.0,1.0
647,57798029.0,20.0,14.0,2.0
648,30009098.0,3.0,1.0,1.0
649,15592172.0,1.0,1.0,0.0
650,191078128.0,19.0,6.0,6.0
651,330325804.0,3.0,1.0,0.0
652,214329885.0,17.0,13.0,1.0
653,169454418.0,104.0,62.0,29.0
654,56408421.0,1.0,0.0,1.0
655,40839441.0,16.0,5.0,3.0
656,56403117.0,1.0,1.0,0.0
657,9671806.0,1.0,0.0,1.0
658,60071102.0,3.0,3.0,0.0
659,292880717.0,2.0,1.0,1.0
660,124274233.0,3.0,3.0,0.0
661,193571153.0,1.0,0.0,1.0
662,106224960.0,81.0,20.0,52.0
663,56936315.0,9.0,8.0,0.0
664,145159621.0,4.0,2.0,1.0
665,52008945.0,6.0,3.0,1.0
666,60071110.0,2.0,2.0,0.0
667,235669901.0,4.0,4.0,0.0
668,66483542.0,28.0,22.0,4.0
669,300892943.0,4.0,0.0,4.0
670,466437178.0,1.0,1.0,0.0
671,7452051.0,3.0,2.0,1.0
672,136758674.0,30.0,5.0,20.0
673,163407304.0,14.0,13.0,0.0
674,342227649.0,5.0,3.0,2.0
675,130824955.0,2.0,1.0,0.0
676,177609624.0,9.0,9.0,0.0
677,174106742.0,56.0,18.0,25.0
678,469455429.0,1.0,1.0,0.0
679,117812970.0,2.0,2.0,0.0
680,106224917.0,1.0,0.0,0.0
681,71523105.0,22.0,17.0,2.0
682,142362774.0,12.0,12.0,0.0
683,18313218.0,3.0,3.0,0.0
684,57289536.0,1.0,1.0,0.0
685,6868107.0,4.0,2.0,2.0
686,516520897.0,1.0,1.0,0.0
687,2553997.0,2.0,1.0,0.0
688,77340658.0,253.0,133.0,85.0
689,516520389.0,2.0,2.0,0.0
690,177543594.0,3.0,2.0,0.0
691,348431522.0,736.0,285.0,342.0
692,57098520.0,451.0,84.0,286.0
693,231838271.0,2.0,0.0,0.0
694,41286262.0,2.0,1.0,1.0
695,300892930.0,132.0,30.0,82.0
696,136758974.0,1.0,0.0,0.0
